16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
17404,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
28986,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
18673,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
12030,AAAAAAAAOPOCAAAA,387,Lake Park,Street,Suite G,Clifton,Prince Edward County,VA,28014,United States,-5.00,condo
38695,AAAAAAAAOPOCAAAA,387,Lake Park,Street,Suite G,Clifton,Prince Edward County,VA,28014,United States,-5.00,condo
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
237,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
27369,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
18673,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
18673,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
24255,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
27113,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
13217,AAAAAAAABKDDAAAA,169,Dogwood,Blvd,Suite G,Buena Vista,Dade County,MO,65752,United States,-6.00,condo
13217,AAAAAAAABKDDAAAA,169,Dogwood,Blvd,Suite G,Buena Vista,Dade County,MO,65752,United States,-6.00,condo
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
28986,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
27589,AAAAAAAAFMLGAAAA,191,East,Avenue,Suite 410,Wildwood,Jefferson County,IA,56871,United States,-6.00,apartment
31973,AAAAAAAAFMLGAAAA,191,East,Avenue,Suite 410,Wildwood,Jefferson County,IA,56871,United States,-6.00,apartment
27589,AAAAAAAAFMLGAAAA,191,East,Avenue,Suite 410,Wildwood,Jefferson County,IA,56871,United States,-6.00,apartment
27589,AAAAAAAAFMLGAAAA,191,East,Avenue,Suite 410,Wildwood,Jefferson County,IA,56871,United States,-6.00,apartment
27589,AAAAAAAAFMLGAAAA,191,East,Avenue,Suite 410,Wildwood,Jefferson County,IA,56871,United States,-6.00,apartment
32038,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
32038,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
32038,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
22683,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
28986,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
28986,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
36718,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
49851,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
79,AAAAAAAAALKHAAAA,1,Lake,Pkwy,Suite 170,Sulphur Springs,Washington County,IA,58354,United States,-6.00,apartment
36387,AAAAAAAAALKHAAAA,1,Lake,Pkwy,Suite 170,Sulphur Springs,Washington County,IA,58354,United States,-6.00,apartment
31408,AAAAAAAAALKHAAAA,1,Lake,Pkwy,Suite 170,Sulphur Springs,Washington County,IA,58354,United States,-6.00,apartment
